Interatomic distances:
18-76-36-59 -47.4190
18-76-36-62 -69.1334
18-78-36-11 57.3370
18-78-36-23 59.1378
18-78-36-26 -25.6225
18-78-36-34 -54.6758
18-78-36-59 68.2082
18-78-36-62 37.2601
18-78-36-76 -89.5112
18-26-76-22 37.1075
18-34-76-22 -35.7954
18-34-76-26 1.0564
18-36-76-22 -0.8216
18-36-76-26 36.0984
18-36-76-34 -34.8070
18-62-76-22 30.5511
18-62-76-26 44.1530
18-62-76-34 -29.2509
18-62-76-36 -40.5933
18-74-76-22 38.6041
18-74-76-26 -37.0735
18-74-76-34 33.0858
18-74-76-36 -35.2806
18-74-76-62 -71.8850
18-24-78-23 37.2435
18-34-78-23 -1.9078
18-34-78-24 36.0035
18-36-78-23 -36.6986
18-36-78-24 0.2008
18-36-78-34 34.6116
18-58-78-23 29.5490
18-58-78-24 45.0042
18-58-78-34 -40.2571
18-58-78-36 -29.2373
18-77-78-23 38.6023
18-77-78-24 -39.9477
18-77-78-34 -32.3431
18-77-78-36 35.1157
18-77-78-58 -71.9874
19-2-4-0 52.4386
19-6-4-0 0.7685
19-6-4-2 -58.8188
19-13-4-0 32.4462
19-13-4-2 16.0110
19-13-4-6 30.9173
19-14-4-0 53.4090
19-14-4-2 54.6667
19-14-4-6 47.1835
19-14-4-13 12.7988
19-28-4-0 32.2284
19-28-4-2 71.2399
19-28-4-6 62.7551
19-28-4-13 32.4932
19-28-4-14 32.4002
19-29-4-0 26.9589
19-29-4-2 56.3751
19-29-4-6 2.9136
19-29-4-13 32.5253
19-29-4-14 55.5814
19-29-4-28 32.6901
19-39-4-0 -52.5866
19-39-4-2 -87.2199
19-39-4-6 -56.9687
19-39-4-13 -23.9907
19-39-4-14 -27.5098
19-39-4-28 38.4620
19-39-4-29 55.2905
19-47-4-0 -24.6576
19-47-4-2 -16.4583
19-47-4-6 -23.9278
19-47-4-13 -3.7043
19-47-4-14 8.5352
19-47-4-28 17.1651
19-47-4-29 24.9008
19-47-4-39 -13.2620
19-49-4-0 -52.8541
19-49-4-2 -16.6575
19-49-4-6 -44.5622
19-49-4-13 15.6217
19-49-4-14 31.5228
19-49-4-28 57.2712
19-49-4-29 54.1244
19-49-4-39 -53.1360
19-49-4-47 -10.0724
19-51-4-0 -28.0113
19-51-4-2 -44.6149
19-51-4-6 -45.8677
19-51-4-13 -33.5483
19-51-4-14 -12.1387
19-51-4-28 21.4177
19-51-4-29 28.0634
19-51-4-39 3.1184
19-51-4-47 10.2559
19-51-4-49 45.6283
19-67-4-0 -25.5365
19-67-4-2 49.2176
19-67-4-6 -62.9538
19-67-4-13 24.3798
19-67-4-14 56.8851
19-67-4-28 65.8863
19-67-4-29 28.9330
19-67-4-39 -67.3351
19-67-4-47 -24.5637
19-67-4-49 -32.9028
19-67-4-51 -45.1872
19-2-6-0 -55.9459
19-4-6-0 -0.7256
19-4-6-2 53.8783
19-8-6-0 -35.1397
19-8-6-2 -12.7080
19-8-6-4 -29.8585
19-15-6-0 -55.0616
19-15-6-2 -54.3450
19-15-6-4 -42.7621
19-15-6-8 -16.0896
19-21-6-0 -35.0340
19-21-6-2 -71.2058
19-21-6-4 -54.6200
19-21-6-8 -35.1495
19-21-6-15 -32.0415
19-31-6-0 -3.6329
19-31-6-2 -51.5902
19-31-6-4 -0.9586
19-31-6-8 -34.7594
19-31-6-15 -52.9368
19-31-6-21 -31.7806
19-39-6-0 54.9117
19-39-6-2 84.9600
19-39-6-4 52.3319
19-39-6-8 29.5911
19-39-6-15 25.1199
19-39-6-21 -44.3702
19-39-6-31 -50.1221
19-41-6-0 27.9472
19-41-6-2 21.4496
19-41-6-4 24.8228
19-41-6-8 8.0666
19-41-6-15 -5.5387
19-41-6-21 -17.2216
19-41-6-31 -27.8552
19-41-6-39 12.3415
19-51-6-0 54.6589
19-51-6-2 20.3675
19-51-6-4 42.6610
19-51-6-8 -5.9572
19-51-6-15 -28.4632
19-51-6-21 -57.5140
19-51-6-31 -52.4172
19-51-6-39 54.4788
19-51-6-41 12.2232
19-53-6-0 26.8064
19-53-6-2 -58.3968
19-53-6-4 51.1525
19-53-6-8 -24.6953
19-53-6-15 -55.6680
19-53-6-21 -67.8281
19-53-6-31 -24.6870
19-53-6-39 69.7843
19-53-6-41 27.9714
19-53-6-51 37.9192
19-55-6-0 -4.2939
19-55-6-2 -26.4597
19-55-6-4 -8.8048
19-55-6-8 -22.4856
19-55-6-15 -20.9217
19-55-6-21 -14.8921
19-55-6-31 3.9763
19-55-6-39 19.7860
19-55-6-41 16.2578
19-55-6-51 25.7016
19-55-6-53 20.4545
19-3-14-2 54.9219
19-4-14-2 -52.4024
19-4-14-3 -53.5699
19-5-14-2 52.4072
19-5-14-3 53.5675
19-5-14-4 53.0287
19-15-14-2 55.9949
19-15-14-3 -0.6434
19-15-14-4 44.3498
19-15-14-5 -44.2460
19-16-14-2 -14.4316
19-16-14-3 -34.6864
19-16-14-4 14.9834
19-16-14-5 -15.0591
19-16-14-15 -30.5309
19-20-14-2 -15.1709
19-20-14-3 13.1673
19-20-14-4 -31.2749
19-20-14-5 31.2527
19-20-14-15 22.8322
19-20-14-16 -14.8256
19-27-14-2 55.7963
19-27-14-3 46.3413
19-27-14-4 0.0784
19-27-14-5 0.0914
19-27-14-15 55.9002
19-27-14-16 27.8615
19-27-14-20 -28.8220
19-28-14-2 -71.3744
19-28-14-3 -34.5274
19-28-14-4 -31.3593
19-28-14-5 31.1805
19-28-14-15 -59.4133
19-28-14-16 -34.7058
19-28-14-20 31.2630
19-28-14-27 60.2748
19-29-14-2 -54.2225
19-29-14-3 57.8674
19-29-14-4 -53.2430
19-29-14-5 53.2421
19-29-14-15 0.4548
19-29-14-16 -34.7600
19-29-14-20 12.6247
19-29-14-27 46.6216
19-29-14-28 -35.2176
19-30-14-2 -87.8345
19-30-14-3 54.5571
19-30-14-4 -52.7545
19-30-14-5 52.7566
19-30-14-15 55.6195
19-30-14-16 -15.1029
19-30-14-20 -14.5793
19-30-14-27 56.1942
19-30-14-28 -71.4019
19-30-14-29 -53.8379
19-69-14-2 1.6806
19-69-14-3 45.0761
19-69-14-4 -28.2074
19-69-14-5 28.2714
19-69-14-15 30.9170
19-69-14-16 -29.9917
19-69-14-20 -10.2408
19-69-14-27 44.9688
19-69-14-28 -44.0068
19-69-14-29 -45.0846
19-69-14-30 -2.7678
19-70-14-2 -69.5923
19-70-14-3 11.7159
19-70-14-4 -53.4771
19-70-14-5 53.3818
19-70-14-15 29.1434
19-70-14-16 -30.6768
19-70-14-20 13.9982
19-70-14-27 60.2361
19-70-14-28 -71.1339
19-70-14-29 -10.2376
19-70-14-30 69.2139
19-70-14-69 31.2706
19-3-15-2 -54.2025
19-6-15-2 56.4808
19-6-15-3 55.2830
19-12-15-2 -57.1340
19-12-15-3 -55.5448
19-12-15-6 37.7783
19-14-15-2 -55.7806
19-14-15-3 0.6417
19-14-15-6 -45.3610
19-14-15-12 46.1988
19-17-15-2 15.5423
19-17-15-3 33.4363
19-17-15-6 -14.7428
19-17-15-12 14.4553
19-17-15-14 30.5555
19-21-15-2 71.6173
19-21-15-3 32.8032
19-21-15-6 32.9802
19-21-15-12 -34.2912
19-21-15-14 58.6705
19-21-15-17 33.5376
19-25-15-2 14.8743
19-25-15-3 -15.0881
19-25-15-6 33.3381
19-25-15-12 -33.4597
19-25-15-14 -26.6939
19-25-15-17 15.2084
19-25-15-21 33.3772
19-27-15-2 -55.5889
19-27-15-3 -44.2637
19-27-15-6 0.0147
19-27-15-12 0.8561
19-27-15-14 -55.6866
19-27-15-17 -26.5344
19-27-15-21 58.6877
19-27-15-25 30.0251
19-31-15-2 53.5412
19-31-15-3 -59.0814
19-31-15-6 54.9599
19-31-15-12 -55.2182
19-31-15-14 -0.8111
19-31-15-17 33.5906
19-31-15-21 33.9356
19-31-15-25 -14.3669
19-31-15-27 -44.8227
19-37-15-2 -5.5720
19-37-15-3 -55.2323
19-37-15-6 55.3431
19-37-15-12 -55.9402
19-37-15-14 -54.8102
19-37-15-17 15.7757
19-37-15-21 71.6104
19-37-15-25 14.6643
19-37-15-27 -56.5556
19-37-15-31 54.6242
19-71-15-2 0.6209
19-71-15-3 -43.5505
19-71-15-6 30.0593
19-71-15-12 -29.9510
19-71-15-14 -29.3556
19-71-15-17 31.7560
19-71-15-21 42.2595
19-71-15-25 8.7355
19-71-15-27 -43.5351
19-71-15-31 43.5393
19-71-15-37 -0.8551
19-73-15-2 71.0156
19-73-15-3 -16.1041
19-73-15-6 57.4870
19-73-15-12 -58.4298
19-73-15-14 -33.8904
19-73-15-17 30.1535
19-73-15-21 71.5801
19-73-15-25 -14.4669
19-73-15-27 -59.8091
19-73-15-31 14.2029
19-73-15-37 -68.9220
19-73-15-71 -28.2176
19-5-27-3 -43.9571
19-12-27-3 42.8440
19-12-27-5 53.0757
19-14-27-3 -45.3384
19-14-27-5 -0.0899
19-14-27-12 -44.0652
19-15-27-3 43.4672
19-15-27-5 43.7178
19-15-27-12 -0.8438
19-15-27-14 54.4990
19-30-27-3 -89.5808
19-30-27-5 -53.1834
19-30-27-12 -52.9730
19-30-27-14 -54.7779
19-30-27-15 -54.2337
19-37-27-3 87.0311
19-37-27-5 55.0759
19-37-27-12 50.9170
19-37-27-14 53.6026
19-37-27-15 55.3296
19-37-27-30 21.0570
19-65-27-3 33.6303
19-65-27-5 12.8974
19-65-27-12 35.5069
19-65-27-14 27.2510
19-65-27-15 33.6992
19-65-27-30 -20.2623
19-65-27-37 20.2926
19-68-27-3 -31.8635
19-68-27-5 -33.3357
19-68-27-12 -15.2735
19-68-27-14 -29.0042
19-68-27-15 -28.1162
19-68-27-30 -13.2111
19-68-27-37 12.8996
19-68-27-65 16.5886
19-69-27-3 -42.7048
19-69-27-5 -53.4346
19-69-27-12 47.5224
19-69-27-14 -44.0121
19-69-27-15 -0.1717
19-69-27-30 -53.6751
19-69-27-37 51.6489
19-69-27-65 35.4516
19-69-27-68 -15.6698
19-71-27-3 42.1553
19-71-27-5 24.1250
19-71-27-12 51.2399
19-71-27-14 1.3552
19-71-27-15 42.7583
19-71-27-30 -49.6049
19-71-27-37 51.5127
19-71-27-65 11.6462
19-71-27-68 -33.2679
19-71-27-69 -51.5748
19-14-29-4 53.8955
19-28-29-4 31.9361
19-28-29-14 -35.5597
19-30-29-4 53.3839
19-30-29-14 54.5050
19-30-29-28 70.6849
19-49-29-4 -52.5238
19-49-29-14 -28.5051
19-49-29-28 -56.2071
19-49-29-30 24.9326
19-67-29-4 -28.2828
19-67-29-14 -59.3987
19-67-29-28 -68.3083
19-67-29-30 -47.8713
19-67-29-49 35.0535
19-69-29-4 -0.0553
19-69-29-14 45.5718
19-69-29-28 56.4265
19-69-29-30 51.6073
19-69-29-49 -42.3439
19-69-29-67 -53.5970
19-70-29-4 31.5629
19-70-29-14 10.3249
19-70-29-28 31.4823
19-70-29-30 -19.1644
19-70-29-49 15.7909
19-70-29-67 25.1230
19-70-29-69 -30.1320
19-15-31-6 -57.1805
19-21-31-6 -33.6872
19-21-31-15 34.9604
19-37-31-6 -57.5815
19-37-31-15 -56.8156
19-37-31-21 -69.3248
19-51-31-6 56.5732
19-51-31-15 32.4753
19-51-31-21 57.1043
19-51-31-37 -21.4777
19-53-31-6 26.0948
19-53-31-15 56.0883
19-53-31-21 62.3413
19-53-31-37 39.9072
19-53-31-51 -30.9635
19-71-31-6 1.8118
19-71-31-15 -44.9955
19-71-31-21 -56.7046
19-71-31-37 -53.4655
19-71-31-51 43.3072
19-71-31-53 58.6692
19-73-31-6 -34.0912
19-73-31-15 -14.5864
19-73-31-21 -34.1276
19-73-31-37 16.0214
19-73-31-51 -12.5519
19-73-31-53 -22.6073
19-73-31-71 30.4081
19-15-37-12 37.2542
19-25-37-12 73.1580
19-25-37-15 10.6600
19-27-37-12 -35.1318
19-27-37-15 -37.5687
19-27-37-25 -47.6339
19-31-37-12 35.8730
19-31-37-15 36.5692
19-31-37-25 41.5718
19-31-37-27 0.6642
19-63-37-12 2.5890
19-63-37-15 -14.8227
19-63-37-25 -26.3588
19-63-37-27 15.9792
19-63-37-31 -28.3808
19-65-37-12 -76.2645
19-65-37-15 -46.8875
19-65-37-25 -62.2926
19-65-37-27 -14.8986
19-65-37-31 20.1151
19-65-37-63 -27.4196
19-71-37-12 -35.7450
19-71-37-15 0.6248
19-71-37-25 17.9666
19-71-37-27 -35.4707
19-71-37-31 34.8902
19-71-37-63 -27.9945
19-71-37-65 -40.3310
19-73-37-12 70.8344
19-73-37-15 42.9853
19-73-37-25 72.2935
19-73-37-27 22.1811
19-73-37-31 -11.3312
19-73-37-63 24.3122
19-73-37-65 -3.8317
19-73-37-71 -43.7259
19-29-49-4 56.9367
19-39-49-4 -55.8415
19-39-49-29 -58.0174
19-51-49-4 -47.6737
19-51-49-29 -3.9188
19-51-49-39 -51.8899
19-67-49-4 34.1829
19-67-49-29 -37.3382
19-67-49-39 71.3466
19-67-49-51 58.2929
19-69-49-4 30.2818
19-69-49-29 45.3421
19-69-49-39 0.6259
19-69-49-51 -27.8396
19-69-49-67 44.1594
19-6-51-4 -46.3112
19-31-51-4 -31.0463
19-31-51-6 -57.7378
19-39-51-4 3.1417
19-39-51-6 60.2824
19-39-51-31 55.5890
19-49-51-4 46.0681
19-49-51-6 45.0346
19-49-51-31 -2.3285
19-49-51-39 50.0351
19-53-51-4 -45.5137
19-53-51-6 -40.9773
19-53-51-31 31.4187
19-53-51-39 -71.4698
19-53-51-49 -49.9320
19-71-51-4 -0.5386
19-71-51-6 -31.4012
19-71-51-31 -44.0248
19-71-51-39 2.0432
19-71-51-49 28.9698
19-71-51-53 -41.8814
19-27-69-14 47.1243
19-29-69-14 -47.2492
19-29-69-27 -48.8342
19-30-69-14 -2.8702
19-30-69-27 -58.1856
19-30-69-29 53.6999
19-49-69-14 -30.6378
19-49-69-27 -11.5683
19-49-69-29 -43.8378
19-49-69-30 -43.1452
19-71-69-14 30.6397
19-71-69-27 55.7196
19-71-69-29 -0.5166
19-71-69-30 53.7821
19-71-69-49 -29.0369
19-27-71-15 -46.7178
19-31-71-15 46.7225
19-31-71-27 48.0388
19-37-71-15 -0.9038
19-37-71-27 57.0695
19-37-71-31 -55.8277
19-51-71-15 31.5728
19-51-71-27 11.8020
19-51-71-31 44.9325
19-51-71-37 43.8092
19-65-71-15 -31.5155
19-65-71-27 12.5012
19-65-71-31 -60.1261
19-65-71-37 -69.4097
19-65-71-51 -31.6558
19-69-71-15 -32.6993
19-69-71-27 -57.1457
19-69-71-31 -4.5272
19-69-71-37 -57.2028
19-69-71-51 27.4476
19-69-71-65 -54.8946
20-3-5-1 52.4387
20-7-5-1 0.7685
20-7-5-3 -58.8188
20-12-5-1 32.4462
20-12-5-3 16.0111
20-12-5-7 30.9173
20-14-5-1 53.4091
20-14-5-3 54.6666
20-14-5-7 47.1833
20-14-5-12 12.7988
20-27-5-1 32.2284
20-27-5-3 71.2399
20-27-5-7 62.7550
20-27-5-12 32.4932
20-27-5-14 32.4001
20-30-5-1 26.9588
20-30-5-3 56.3750
20-30-5-7 2.9135
20-30-5-12 32.5253
20-30-5-14 55.5813
20-30-5-27 32.6901
20-40-5-1 -52.5868
20-40-5-3 -87.2197
20-40-5-7 -56.9685
20-40-5-12 -23.9906
20-40-5-14 -27.5098
20-40-5-27 38.4619
20-40-5-30 55.2906
20-48-5-1 -24.6576
20-48-5-3 -16.4584
20-48-5-7 -23.9278
20-48-5-12 -3.7043
20-48-5-14 8.5351
20-48-5-27 17.1651
20-48-5-30 24.9008
20-48-5-40 -13.2620
20-50-5-1 -52.8541
20-50-5-3 -16.6584
20-50-5-7 -44.5624
20-50-5-12 15.6213
20-50-5-14 31.5225
20-50-5-27 57.2713
20-50-5-30 54.1244
20-50-5-40 -53.1359
20-50-5-48 -10.0723
20-52-5-1 -28.0114
20-52-5-3 -44.6151
20-52-5-7 -45.8678
20-52-5-12 -33.5483
20-52-5-14 -12.1387
20-52-5-27 21.4179
20-52-5-30 28.0635
20-52-5-40 3.1184
20-52-5-48 10.2559
20-52-5-50 45.6285
20-68-5-1 -25.5367
20-68-5-3 49.2175
20-68-5-7 -62.9537
20-68-5-12 24.3798
20-68-5-14 56.8850
20-68-5-27 65.8863
20-68-5-30 28.9330
20-68-5-40 -67.3351
20-68-5-48 -24.5637
20-68-5-50 -32.9031
20-68-5-52 -45.1873
20-3-7-1 -55.9460
20-5-7-1 -0.7256
20-5-7-3 53.8782
20-9-7-1 -35.1398
20-9-7-3 -12.7079
20-9-7-5 -29.8585
20-16-7-1 -55.0616
20-16-7-3 -54.3451
20-16-7-5 -42.7620
20-16-7-9 -16.0898
20-22-7-1 -35.0341
20-22-7-3 -71.2055
20-22-7-5 -54.6200
20-22-7-9 -35.1497
20-22-7-16 -32.0413
20-32-7-1 -3.6328
20-32-7-3 -51.5902
20-32-7-5 -0.9586
20-32-7-9 -34.7596
20-32-7-16 -52.9369
20-32-7-22 -31.7806
20-40-7-1 54.9118
20-40-7-3 84.9599
20-40-7-5 52.3317
20-40-7-9 29.5914
20-40-7-16 25.1201
20-40-7-22 -44.3693
20-40-7-32 -50.1222
20-42-7-1 27.9472
20-42-7-3 21.4498
20-42-7-5 24.8228
20-42-7-9 8.0669
20-42-7-16 -5.5384
20-42-7-22 -17.2214
20-42-7-32 -27.8553
20-42-7-40 12.3414
20-52-7-1 54.6590
20-52-7-3 20.3679
20-52-7-5 42.6612
20-52-7-9 -5.9567
20-52-7-16 -28.4631
20-52-7-22 -57.5142
20-52-7-32 -52.4173
20-52-7-40 54.4790
20-52-7-42 12.2233
20-54-7-1 26.8063
20-54-7-3 -58.3968
20-54-7-5 51.1525
20-54-7-9 -24.6953
20-54-7-16 -55.6679
20-54-7-22 -67.8279
20-54-7-32 -24.6869
20-54-7-40 69.7841
20-54-7-42 27.9714
20-54-7-52 37.9194
20-56-7-1 -4.2941
20-56-7-3 -26.4596
20-56-7-5 -8.8052
20-56-7-9 -22.4856
20-56-7-16 -20.9214
20-56-7-22 -14.8916
20-56-7-32 3.9766
20-56-7-40 19.7855
20-56-7-42 16.2575
20-56-7-52 25.7016
20-56-7-54 20.4545
20-3-14-2 -54.9218
20-4-14-2 53.5673
20-4-14-3 52.4069
20-5-14-2 -53.5700
20-5-14-3 -52.4025
20-5-14-4 -52.9746
20-15-14-2 -34.6865
20-15-14-3 -14.4318
20-15-14-4 -15.0590
20-15-14-5 14.9834
20-16-14-2 -0.6435
20-16-14-3 55.9948
20-16-14-4 -44.2460
20-16-14-5 44.3499
20-16-14-15 30.5310
20-19-14-2 13.1672
20-19-14-3 -15.1710
20-19-14-4 31.2527
20-19-14-5 -31.2749
20-19-14-15 -14.8258
20-19-14-16 22.8320
20-27-14-2 -34.5273
20-27-14-3 -71.3743
20-27-14-4 31.1804
20-27-14-5 -31.3593
20-27-14-15 -34.7059
20-27-14-16 -59.4133
20-27-14-19 31.2630
20-28-14-2 46.3414
20-28-14-3 55.7965
20-28-14-4 0.0914
20-28-14-5 0.0783
20-28-14-15 27.8614
20-28-14-16 55.9003
20-28-14-19 -28.8220
20-28-14-27 -60.2751
20-29-14-2 54.5569
20-29-14-3 -87.8428
20-29-14-4 52.7564
20-29-14-5 -52.7547
20-29-14-15 -15.1032
20-29-14-16 55.6195
20-29-14-19 -14.5794
20-29-14-27 -71.4018
20-29-14-28 56.1943
20-30-14-2 57.8711
20-30-14-3 -54.2226
20-30-14-4 53.2420
20-30-14-5 -53.2432
20-30-14-15 -34.7602
20-30-14-16 0.4546
20-30-14-19 12.6247
20-30-14-27 -35.2176
20-30-14-28 46.6218
20-30-14-29 53.8380
20-69-14-2 11.7158
20-69-14-3 -69.5923
20-69-14-4 53.3816
20-69-14-5 -53.4772
20-69-14-15 -30.6770
20-69-14-16 29.1429
20-69-14-19 13.9981
20-69-14-27 -71.1338
20-69-14-28 60.2362
20-69-14-29 69.2139
20-69-14-30 -10.2376
20-70-14-2 45.0762
20-70-14-3 1.6806
20-70-14-4 28.2713
20-70-14-5 -28.2075
20-70-14-15 -29.9921
20-70-14-16 30.9170
20-70-14-19 -10.2409
20-70-14-27 -44.0069
20-70-14-28 44.9689
20-70-14-29 -2.7679
20-70-14-30 -45.0847
20-70-14-69 -31.2707
20-3-16-2 54.2028
20-7-16-2 55.2833
20-7-16-3 56.4811
20-13-16-2 -55.5450
20-13-16-3 -57.1343
20-13-16-7 37.7772
20-14-16-2 0.6419
20-14-16-3 -55.7804
20-14-16-7 -45.3610
20-14-16-13 46.1987
20-18-16-2 33.4361
20-18-16-3 15.5420
20-18-16-7 -14.7429
20-18-16-13 14.4554
20-18-16-14 30.5552
20-22-16-2 32.8030
20-22-16-3 71.6170
20-22-16-7 32.9801
20-22-16-13 -34.2911
20-22-16-14 58.6705
20-22-16-18 33.5373
20-26-16-2 -15.0884
20-26-16-3 14.8739
20-26-16-7 33.3381
20-26-16-13 -33.4596
20-26-16-14 -26.6942
20-26-16-18 15.2081
20-26-16-22 33.3772
20-28-16-2 -44.2636
20-28-16-3 -55.5890
20-28-16-7 0.0147
20-28-16-13 0.8560
20-28-16-14 -55.6866
20-28-16-18 -26.5343
20-28-16-22 58.6878
20-28-16-26 30.0250
20-32-16-2 -59.0823
20-32-16-3 53.5415
20-32-16-7 54.9602
20-32-16-13 -55.2185
20-32-16-14 -0.8113
20-32-16-18 33.5904
20-32-16-22 33.9357
20-32-16-26 -14.3671
20-32-16-28 -44.8229
20-38-16-2 -55.2326
20-38-16-3 -5.5815
20-38-16-7 55.3434
20-38-16-13 -55.9405
20-38-16-14 -54.8103
20-38-16-18 15.7752
20-38-16-22 71.6101
20-38-16-26 14.6641
20-38-16-28 -56.5555
20-38-16-32 54.6244
20-72-16-2 -43.5506
20-72-16-3 0.6210
20-72-16-7 30.0596
20-72-16-13 -29.9513
20-72-16-14 -29.3556
20-72-16-18 31.7553
20-72-16-22 42.2595
20-72-16-26 8.7352
20-72-16-28 -43.5352
20-72-16-32 43.5394
20-72-16-38 -0.8555
20-74-16-2 -16.1046
20-74-16-3 71.0151
20-74-16-7 57.4871
20-74-16-13 -58.4299
20-74-16-14 -33.8910
20-74-16-18 30.1530
20-74-16-22 71.5799
20-74-16-26 -14.4672
20-74-16-28 -59.8090
20-74-16-32 14.2030
20-74-16-38 -68.9218
20-74-16-72 -28.2175
20-4-28-2 -43.9572
20-13-28-2 42.8439
20-13-28-4 53.0757
20-14-28-2 -45.3383
20-14-28-4 -0.0898
20-14-28-13 -44.0651
20-16-28-2 43.4670
20-16-28-4 43.7177
20-16-28-13 -0.8437
20-16-28-14 54.4988
20-29-28-2 -89.5808
20-29-28-4 -53.1834
20-29-28-13 -52.9730
20-29-28-14 -54.7778
20-29-28-16 -54.2334
20-38-28-2 87.0311
20-38-28-4 55.0759
20-38-28-13 50.9170
20-38-28-14 53.6025
20-38-28-16 55.3293
20-38-28-29 21.0570
20-66-28-2 33.6306
20-66-28-4 12.8975
20-66-28-13 35.5071
20-66-28-14 27.2515
20-66-28-16 33.6993
20-66-28-29 -20.2625
20-66-28-38 20.2928
20-67-28-2 -31.8635
20-67-28-4 -33.3357
20-67-28-13 -15.2735
20-67-28-14 -29.0042
20-67-28-16 -28.1162
20-67-28-29 -13.2111
20-67-28-38 12.8996
20-67-28-66 16.5887
20-70-28-2 -42.7047
20-70-28-4 -53.4346
20-70-28-13 47.5224
20-70-28-14 -44.0119
20-70-28-16 -0.1716
20-70-28-29 -53.6751
20-70-28-38 51.6489
20-70-28-66 35.4518
20-70-28-67 -15.6698
20-72-28-2 42.1554
20-72-28-4 24.1261
20-72-28-13 51.2399
20-72-28-14 1.3553
20-72-28-16 42.7583
20-72-28-29 -49.6049
20-72-28-38 51.5127
20-72-28-66 11.6462
20-72-28-67 -33.2679
20-72-28-70 -51.5748
20-14-30-5 53.8954
20-27-30-5 31.9361
20-27-30-14 -35.5596
20-29-30-5 53.3839
20-29-30-14 54.5047
20-29-30-27 70.6849
20-50-30-5 -52.5238
20-50-30-14 -28.5051
20-50-30-27 -56.2070
20-50-30-29 24.9323
20-68-30-5 -28.2828
20-68-30-14 -59.3986
20-68-30-27 -68.3083
20-68-30-29 -47.8713
20-68-30-50 35.0534
20-69-30-5 31.5629
20-69-30-14 10.3249
20-69-30-27 31.4823
20-69-30-29 -19.1644
20-69-30-50 15.7911
20-69-30-68 25.1230
20-70-30-5 -0.0553
20-70-30-14 45.5717
20-70-30-27 56.4265
20-70-30-29 51.6073
20-70-30-50 -42.3438
20-70-30-68 -53.5970
20-70-30-69 30.1320
20-16-32-7 -57.1803
20-22-32-7 -33.6872
20-22-32-16 34.9603
20-38-32-7 -57.5814
20-38-32-16 -56.8155
20-38-32-22 -69.3250
20-52-32-7 56.5732
20-52-32-16 32.4754
20-52-32-22 57.1043
20-52-32-38 -21.4772
20-54-32-7 26.0947
20-54-32-16 56.0882
20-54-32-22 62.3414
20-54-32-38 39.9076
20-54-32-52 -30.9634
20-72-32-7 1.8119
20-72-32-16 -44.9954
20-72-32-22 -56.7045
20-72-32-38 -53.4657
20-72-32-52 43.3072
20-72-32-54 58.6692
20-74-32-7 -34.0913
20-74-32-16 -14.5864
20-74-32-22 -34.1277
20-74-32-38 16.0215
20-74-32-52 -12.5523
20-74-32-54 -22.6074
20-74-32-72 30.4082
20-16-38-13 37.2542
20-26-38-13 73.1579
20-26-38-16 10.6599
20-28-38-13 -35.1318
20-28-38-16 -37.5685
20-28-38-26 -47.6339
20-32-38-13 35.8730
20-32-38-16 36.5693
20-32-38-26 41.5719
20-32-38-28 0.6641
20-64-38-13 2.5890
20-64-38-16 -14.8227
20-64-38-26 -26.3587
20-64-38-28 15.9791
20-64-38-32 -28.3806
20-66-38-13 -76.2646
20-66-38-16 -46.8873
20-66-38-26 -62.2924
20-66-38-28 -14.8988
20-66-38-32 20.1156
20-66-38-64 -27.4194
20-72-38-13 -35.7451
20-72-38-16 0.6251
20-72-38-26 17.9672
20-72-38-28 -35.4707
20-72-38-32 34.8904
20-72-38-64 -27.9942
20-72-38-66 -40.3312
20-74-38-13 70.8343
20-74-38-16 42.9852
20-74-38-26 72.2934
20-74-38-28 22.1809
20-74-38-32 -11.3313
20-74-38-64 24.3120
20-74-38-66 -3.8324
20-74-38-72 -43.7261
20-30-50-5 56.9365
20-40-50-5 -55.8413
20-40-50-30 -58.0174
20-52-50-5 -47.6738
20-52-50-30 -3.9188
20-52-50-40 -51.8901
20-68-50-5 34.1832
20-68-50-30 -37.3380
20-68-50-40 71.3469
20-68-50-52 58.2931
20-70-50-5 30.2818
20-70-50-30 45.3419
20-70-50-40 0.6260
20-70-50-52 -27.8395
20-70-50-68 44.1593
20-7-52-5 -46.3112
20-32-52-5 -31.0463
20-32-52-7 -57.7378
20-40-52-5 3.1417
20-40-52-7 60.2824
20-40-52-32 55.5890
20-50-52-5 46.0682
20-50-52-7 45.0346
20-50-52-32 -2.3285
20-50-52-40 50.0352
20-54-52-5 -45.5137
20-54-52-7 -40.9775
20-54-52-32 31.4186
20-54-52-40 -71.4699
20-54-52-50 -49.9321
20-72-52-5 -0.5386
20-72-52-7 -31.4013
20-72-52-32 -44.0248
20-72-52-40 2.0431
20-72-52-50 28.9699
20-72-52-54 -41.8814
20-28-70-14 47.1242
20-29-70-14 -2.8702
20-29-70-28 -58.1856
20-30-70-14 -47.2491
20-30-70-28 -48.8342
20-30-70-29 -53.6999
20-50-70-14 -30.6376
20-50-70-28 -11.5682
20-50-70-29 -43.1451
20-50-70-30 -43.8376
20-72-70-14 30.6397
20-72-70-28 55.7196
20-72-70-29 53.7821
20-72-70-30 -0.5167
20-72-70-50 -29.0370
20-28-72-16 -46.7176
20-32-72-16 46.7223
20-32-72-28 48.0387
20-38-72-16 -0.9042
